date,city,precipitation,avg_temp,temp_max,temp_min,humidity,wind_speed,weather_condition,season
2024-08-30,Bangalore,29.19,22.7,26.5,18.0,87.1,7.6,Rainy,Monsoon
2024-08-31,Bangalore,7.6,22.9,25.0,18.8,88.5,14.2,High Humidity,Monsoon
2024-09-01,Bangalore,41.47,28.0,30.5,24.6,85.7,19.9,Rainy,Monsoon
2024-09-02,Bangalore,16.18,23.7,27.0,20.7,89.0,8.6,Rainy,Monsoon
2024-09-03,Bangalore,68.2,22.3,27.2,17.5,73.2,7.1,Heavy Rain,Monsoon
2024-09-04,Bangalore,29.48,25.7,27.9,23.6,78.7,17.2,Rainy,Monsoon
2024-09-05,Bangalore,34.48,26.0,28.6,23.9,82.5,10.6,Rainy,Monsoon
2024-09-06,Bangalore,31.47,25.1,27.9,21.8,72.7,19.6,Rainy,Monsoon
2024-09-07,Bangalore,34.22,22.2,26.3,19.8,76.5,8.2,Rainy,Monsoon
2024-09-08,Bangalore,12.45,23.1,27.1,20.4,71.8,10.1,Rainy,Monsoon
2024-09-09,Bangalore,37.42,22.3,26.0,18.3,89.2,11.9,Rainy,Monsoon
2024-09-10,Bangalore,41.95,22.1,24.6,19.4,81.3,11.0,Rainy,Monsoon
2024-09-11,Bangalore,12.55,26.1,30.4,23.5,86.6,17.5,Rainy,Monsoon
2024-09-12,Bangalore,40.7,26.1,30.3,21.3,82.8,11.3,Rainy,Monsoon
2024-09-13,Bangalore,20.54,25.2,27.8,20.5,87.1,11.9,Rainy,Monsoon
2024-09-14,Bangalore,11.5,27.1,30.9,24.8,87.0,11.1,Rainy,Monsoon
2024-09-15,Bangalore,78.47,23.8,27.8,20.0,84.9,13.9,Heavy Rain,Monsoon
2024-09-16,Bangalore,11.54,24.4,26.5,20.7,70.6,19.5,Rainy,Monsoon
2024-09-17,Bangalore,48.55,23.6,28.4,19.8,77.8,17.1,Rainy,Monsoon
2024-09-18,Bangalore,66.17,26.5,30.8,22.2,77.6,6.4,Heavy Rain,Monsoon
2024-09-19,Bangalore,78.66,22.1,26.7,19.5,86.8,12.6,Heavy Rain,Monsoon
2024-09-20,Bangalore,39.63,23.4,25.5,21.1,80.6,10.8,Rainy,Monsoon
2024-09-21,Bangalore,78.2,23.8,28.4,20.3,88.0,6.9,Heavy Rain,Monsoon
2024-09-22,Bangalore,74.91,25.9,28.8,23.8,76.6,17.5,Heavy Rain,Monsoon
2024-09-23,Bangalore,3.96,26.5,30.2,23.8,83.9,7.0,Clear,Monsoon
2024-09-24,Bangalore,22.06,26.9,31.4,24.6,71.8,12.0,Rainy,Monsoon
2024-09-25,Bangalore,13.12,23.6,25.7,19.2,84.9,16.3,Rainy,Monsoon
2024-09-26,Bangalore,14.26,23.5,27.0,20.2,79.1,17.7,Rainy,Monsoon
2024-09-27,Bangalore,21.81,24.3,28.9,21.1,86.2,17.9,Rainy,Monsoon
2024-09-28,Bangalore,35.91,26.9,29.5,24.2,72.5,14.6,Rainy,Monsoon
2024-09-29,Bangalore,68.3,22.0,26.8,17.1,73.8,8.9,Heavy Rain,Monsoon
2024-09-30,Bangalore,33.9,22.5,26.7,19.1,89.6,7.6,Rainy,Monsoon
2024-10-01,Bangalore,0.0,22.2,26.2,18.7,77.4,19.9,Clear,Post-Monsoon
2024-10-02,Bangalore,0.0,20.8,24.3,16.5,76.5,13.4,Clear,Post-Monsoon
2024-10-03,Bangalore,0.0,23.1,26.3,19.2,75.0,18.9,Clear,Post-Monsoon
2024-10-04,Bangalore,1.0,24.9,27.4,22.2,66.5,11.2,Clear,Post-Monsoon
2024-10-05,Bangalore,0.0,20.9,24.9,16.6,76.0,16.9,Clear,Post-Monsoon
2024-10-06,Bangalore,5.0,26.6,28.6,23.7,76.9,9.2,Clear,Post-Monsoon
2024-10-07,Bangalore,0.0,27.9,31.6,24.7,76.6,7.4,Clear,Post-Monsoon
2024-10-08,Bangalore,0.0,21.8,24.2,18.9,74.4,16.5,Clear,Post-Monsoon
2024-10-09,Bangalore,0.0,24.1,28.0,21.5,66.1,9.5,Clear,Post-Monsoon
2024-10-10,Bangalore,0.0,20.9,23.0,17.6,69.1,14.0,Clear,Post-Monsoon
2024-10-11,Bangalore,0.0,25.4,28.4,22.5,72.4,16.1,Clear,Post-Monsoon
2024-10-12,Bangalore,0.0,20.3,22.5,16.0,76.1,14.6,Clear,Post-Monsoon
2024-10-13,Bangalore,0.0,21.1,25.8,17.9,74.9,18.0,Clear,Post-Monsoon
2024-10-14,Bangalore,0.0,25.5,27.8,21.0,66.5,10.8,Clear,Post-Monsoon
2024-10-15,Bangalore,0.0,22.2,25.2,19.9,72.7,19.2,Clear,Post-Monsoon
2024-10-16,Bangalore,0.0,22.7,25.9,18.3,72.2,19.6,Clear,Post-Monsoon
2024-10-17,Bangalore,0.0,24.6,27.7,22.2,70.4,16.3,Clear,Post-Monsoon
2024-10-18,Bangalore,0.0,24.6,28.4,20.4,69.4,9.0,Clear,Post-Monsoon
2024-10-19,Bangalore,0.0,20.6,23.8,17.9,78.2,15.4,Clear,Post-Monsoon
2024-10-20,Bangalore,0.0,21.1,23.6,18.4,77.7,15.5,Clear,Post-Monsoon
2024-10-21,Bangalore,0.0,25.4,29.5,21.9,75.5,13.6,Clear,Post-Monsoon
2024-10-22,Bangalore,0.0,24.0,28.0,20.2,72.1,17.1,Clear,Post-Monsoon
2024-10-23,Bangalore,0.0,26.4,29.1,24.3,77.7,7.8,Clear,Post-Monsoon
2024-10-24,Bangalore,1.0,24.2,27.2,19.4,68.2,13.7,Clear,Post-Monsoon
2024-10-25,Bangalore,0.0,21.0,25.8,17.6,66.1,5.8,Clear,Post-Monsoon
2024-10-26,Bangalore,0.0,23.2,27.1,19.2,68.6,16.6,Clear,Post-Monsoon
2024-10-27,Bangalore,0.0,26.5,31.5,23.0,69.0,14.8,Clear,Post-Monsoon
2024-10-28,Bangalore,0.0,25.9,30.6,23.7,68.2,19.6,Clear,Post-Monsoon
2024-10-29,Bangalore,0.0,22.7,27.7,18.3,74.6,16.0,Clear,Post-Monsoon
2024-10-30,Bangalore,1.0,23.0,25.2,19.2,71.9,12.1,Clear,Post-Monsoon
2024-10-31,Bangalore,0.0,22.2,26.9,18.2,78.7,13.3,Clear,Post-Monsoon
2024-11-01,Bangalore,0.0,25.2,29.8,21.9,73.1,11.3,Clear,Post-Monsoon
2024-11-02,Bangalore,0.0,26.6,29.9,22.1,79.1,19.0,Clear,Post-Monsoon
2024-11-03,Bangalore,0.0,27.4,31.3,24.4,69.7,19.3,Clear,Post-Monsoon
2024-11-04,Bangalore,0.0,24.1,27.5,19.7,72.6,6.8,Clear,Post-Monsoon
2024-11-05,Bangalore,5.0,24.5,28.4,21.9,78.8,11.2,Clear,Post-Monsoon
2024-11-06,Bangalore,0.0,26.3,31.0,22.9,75.0,12.2,Clear,Post-Monsoon
2024-11-07,Bangalore,0.0,21.1,25.3,18.9,69.9,10.1,Clear,Post-Monsoon
2024-11-08,Bangalore,0.0,25.1,28.6,20.4,78.0,13.5,Clear,Post-Monsoon
2024-11-09,Bangalore,1.0,23.7,26.2,21.1,77.8,11.1,Clear,Post-Monsoon
2024-11-10,Bangalore,5.0,25.5,29.5,23.4,71.8,17.5,Clear,Post-Monsoon
2024-11-11,Bangalore,0.0,27.2,29.4,22.8,76.9,18.0,Clear,Post-Monsoon
2024-11-12,Bangalore,0.0,21.5,23.6,16.8,76.5,15.0,Clear,Post-Monsoon
2024-11-13,Bangalore,0.0,25.9,28.3,22.1,66.6,14.8,Clear,Post-Monsoon
2024-11-14,Bangalore,0.0,27.1,29.4,23.4,76.1,14.1,Clear,Post-Monsoon
2024-11-15,Bangalore,0.0,23.8,27.5,19.0,71.9,19.8,Clear,Post-Monsoon
2024-11-16,Bangalore,5.0,20.1,24.6,17.1,70.8,16.5,Clear,Post-Monsoon
2024-11-17,Bangalore,0.0,27.2,31.7,23.2,74.0,16.5,Clear,Post-Monsoon
2024-11-18,Bangalore,1.0,26.2,30.7,21.8,69.6,6.3,Clear,Post-Monsoon
2024-11-19,Bangalore,0.0,27.6,30.2,24.0,77.9,19.3,Clear,Post-Monsoon
2024-11-20,Bangalore,0.0,22.2,25.0,19.4,65.0,15.4,Clear,Post-Monsoon
2024-11-21,Bangalore,1.0,23.9,27.3,21.4,67.3,19.0,Clear,Post-Monsoon
2024-11-22,Bangalore,0.0,27.5,31.9,23.9,79.1,15.7,Clear,Post-Monsoon
2024-11-23,Bangalore,0.0,22.5,27.0,20.0,70.2,5.1,Clear,Post-Monsoon
2024-11-24,Bangalore,0.0,26.5,30.9,23.5,76.3,12.4,Clear,Post-Monsoon
2024-11-25,Bangalore,0.0,25.6,30.1,22.4,66.4,7.4,Clear,Post-Monsoon
2024-11-26,Bangalore,0.0,27.1,30.6,23.6,65.6,9.8,Clear,Post-Monsoon
2024-11-27,Bangalore,0.0,21.1,26.0,17.8,75.2,9.5,Clear,Post-Monsoon
2024-11-28,Bangalore,0.0,24.5,29.3,19.8,75.3,11.8,Clear,Post-Monsoon
2024-11-29,Bangalore,0.0,27.9,32.5,24.1,74.5,12.5,Clear,Post-Monsoon
2024-11-30,Bangalore,0.0,21.1,24.2,17.0,78.5,17.8,Clear,Post-Monsoon
2024-12-01,Bangalore,0.0,16.3,20.6,12.0,56.8,5.9,Clear,Winter
2024-12-02,Bangalore,0.0,20.9,24.5,18.0,60.4,8.5,Clear,Winter
2024-12-03,Bangalore,0.0,15.4,18.0,12.8,65.9,14.3,Clear,Winter
2024-12-04,Bangalore,0.0,17.3,21.9,12.6,68.8,7.8,Clear,Winter
2024-12-05,Bangalore,0.0,22.0,24.3,17.1,57.4,12.8,Clear,Winter
2024-12-06,Bangalore,0.0,22.6,25.1,20.3,60.1,14.9,Clear,Winter
2024-12-07,Bangalore,0.0,20.4,24.1,16.7,60.0,7.5,Clear,Winter
2024-12-08,Bangalore,0.0,15.6,20.5,11.5,58.5,19.2,Clear,Winter
2024-12-09,Bangalore,0.0,17.2,20.7,13.7,60.7,13.4,Clear,Winter
2024-12-10,Bangalore,0.0,18.7,21.5,15.6,60.1,19.2,Clear,Winter
2024-12-11,Bangalore,0.0,15.7,20.5,13.5,56.7,12.4,Clear,Winter
2024-12-12,Bangalore,0.0,24.1,28.4,19.7,67.9,14.3,Clear,Winter
2024-12-13,Bangalore,0.0,16.0,19.2,13.9,69.3,14.9,Clear,Winter
2024-12-14,Bangalore,0.0,23.7,26.1,20.9,66.0,11.0,Clear,Winter
2024-12-15,Bangalore,0.0,22.1,24.9,20.1,69.7,6.6,Clear,Winter
2024-12-16,Bangalore,0.0,19.9,23.1,17.7,59.7,15.2,Clear,Winter
2024-12-17,Bangalore,0.0,18.1,21.4,15.1,57.6,17.6,Clear,Winter
2024-12-18,Bangalore,0.0,22.8,25.4,20.2,68.2,12.8,Clear,Winter
2024-12-19,Bangalore,0.0,15.4,20.4,12.3,66.4,15.7,Clear,Winter
2024-12-20,Bangalore,0.0,15.8,19.2,13.4,63.6,6.0,Clear,Winter
2024-12-21,Bangalore,0.0,17.1,19.4,12.4,60.4,6.9,Clear,Winter
2024-12-22,Bangalore,0.0,22.8,26.9,20.0,60.2,6.2,Clear,Winter
2024-12-23,Bangalore,0.0,15.2,18.6,12.2,55.0,18.6,Clear,Winter
2024-12-24,Bangalore,0.0,23.6,27.1,21.1,56.8,6.5,Clear,Winter
2024-12-25,Bangalore,0.0,15.8,19.9,12.6,63.7,9.7,Clear,Winter
2024-12-26,Bangalore,0.0,16.9,20.9,14.7,59.2,17.3,Clear,Winter
2024-12-27,Bangalore,0.0,17.5,22.1,15.3,69.0,9.9,Clear,Winter
2024-12-28,Bangalore,0.0,22.0,25.6,18.3,63.6,12.5,Clear,Winter
2024-12-29,Bangalore,0.0,21.6,25.4,17.7,57.7,17.1,Clear,Winter
2024-12-30,Bangalore,0.0,22.2,26.9,17.5,57.5,18.6,Clear,Winter
2024-12-31,Bangalore,0.0,15.7,18.8,11.7,59.2,8.7,Clear,Winter
